Year,Month,Date,Hospital,KPI,Attendances,is_synthetic
2022,3,01/03/2022,Cavan General Hospital,return_ed_attendances,15,TRUE
2022,4,01/04/2022,Cavan General Hospital,return_ed_attendances,13,TRUE
2022,5,01/05/2022,Cavan General Hospital,return_ed_attendances,12,TRUE
2022,6,01/06/2022,Cavan General Hospital,return_ed_attendances,11,TRUE
2022,7,01/07/2022,Cavan General Hospital,return_ed_attendances,13,TRUE
2022,8,01/08/2022,Cavan General Hospital,return_ed_attendances,12,TRUE
2022,9,01/09/2022,Cavan General Hospital,return_ed_attendances,13,TRUE
2022,10,01/10/2022,Cavan General Hospital,return_ed_attendances,14,TRUE
2022,11,01/11/2022,Cavan General Hospital,return_ed_attendances,14,TRUE
2022,12,01/12/2022,Cavan General Hospital,return_ed_attendances,15,TRUE
2023,1,01/01/2023,Cavan General Hospital,return_ed_attendances,22,TRUE
2023,2,01/02/2023,Cavan General Hospital,return_ed_attendances,22,TRUE
2023,3,01/03/2023,Cavan General Hospital,return_ed_attendances,19,TRUE
2023,4,01/04/2023,Cavan General Hospital,return_ed_attendances,18,TRUE
2023,5,01/05/2023,Cavan General Hospital,return_ed_attendances,17,TRUE
2023,6,01/06/2023,Cavan General Hospital,return_ed_attendances,17,TRUE
2023,7,01/07/2023,Cavan General Hospital,return_ed_attendances,18,TRUE
2023,8,01/08/2023,Cavan General Hospital,return_ed_attendances,18,TRUE
2023,9,01/09/2023,Cavan General Hospital,return_ed_attendances,19,TRUE
2023,10,01/10/2023,Cavan General Hospital,return_ed_attendances,18,TRUE
2023,11,01/11/2023,Cavan General Hospital,return_ed_attendances,21,TRUE
2023,12,01/12/2023,Cavan General Hospital,return_ed_attendances,22,TRUE
2024,1,01/01/2024,Cavan General Hospital,return_ed_attendances,45,TRUE
2024,2,01/02/2024,Cavan General Hospital,return_ed_attendances,45,TRUE
2024,3,01/03/2024,Cavan General Hospital,return_ed_attendances,37,TRUE
2024,4,01/04/2024,Cavan General Hospital,return_ed_attendances,36,TRUE
2024,5,01/05/2024,Cavan General Hospital,return_ed_attendances,35,TRUE
2024,6,01/06/2024,Cavan General Hospital,return_ed_attendances,23,FALSE
2024,7,01/07/2024,Cavan General Hospital,return_ed_attendances,46,FALSE
2024,8,01/08/2024,Cavan General Hospital,return_ed_attendances,45,FALSE
2024,9,01/09/2024,Cavan General Hospital,return_ed_attendances,58,FALSE
2022,1,01/01/2022,Children's Health Ireland,all_emergency_presentations,13320,TRUE
2022,2,01/02/2022,Children's Health Ireland,all_emergency_presentations,13403,TRUE
2022,3,01/03/2022,Children's Health Ireland,all_emergency_presentations,11416,TRUE
2022,4,01/04/2022,Children's Health Ireland,all_emergency_presentations,10969,TRUE
2022,5,01/05/2022,Children's Health Ireland,all_emergency_presentations,10465,TRUE
2022,6,01/06/2022,Children's Health Ireland,all_emergency_presentations,9778,TRUE
2022,7,01/07/2022,Children's Health Ireland,all_emergency_presentations,10557,TRUE
2022,8,01/08/2022,Children's Health Ireland,all_emergency_presentations,10769,TRUE
2022,9,01/09/2022,Children's Health Ireland,all_emergency_presentations,11770,TRUE
2022,10,01/10/2022,Children's Health Ireland,all_emergency_presentations,11816,TRUE
2022,11,01/11/2022,Children's Health Ireland,all_emergency_presentations,11785,TRUE
2022,12,01/12/2022,Children's Health Ireland,all_emergency_presentations,13311,TRUE
2023,1,01/01/2023,Children's Health Ireland,all_emergency_presentations,14161,TRUE
2023,2,01/02/2023,Children's Health Ireland,all_emergency_presentations,13428,TRUE
2023,3,01/03/2023,Children's Health Ireland,all_emergency_presentations,12073,TRUE
2023,4,01/04/2023,Children's Health Ireland,all_emergency_presentations,11019,TRUE
2023,5,01/05/2023,Children's Health Ireland,all_emergency_presentations,10875,TRUE
2023,6,01/06/2023,Children's Health Ireland,all_emergency_presentations,10999,TRUE
2023,7,01/07/2023,Children's Health Ireland,all_emergency_presentations,11498,TRUE
2023,8,01/08/2023,Children's Health Ireland,all_emergency_presentations,11628,TRUE
2023,9,01/09/2023,Children's Health Ireland,all_emergency_presentations,11407,TRUE
2023,10,01/10/2023,Children's Health Ireland,all_emergency_presentations,11524,TRUE
2023,11,01/11/2023,Children's Health Ireland,all_emergency_presentations,12556,TRUE
2023,12,01/12/2023,Children's Health Ireland,all_emergency_presentations,12278,TRUE
2024,1,01/01/2024,Children's Health Ireland,all_emergency_presentations,14184,TRUE
2024,2,01/02/2024,Children's Health Ireland,all_emergency_presentations,13511,TRUE
2024,3,01/03/2024,Children's Health Ireland,all_emergency_presentations,12325,TRUE
2024,4,01/04/2024,Children's Health Ireland,all_emergency_presentations,11108,TRUE
2024,5,01/05/2024,Children's Health Ireland,all_emergency_presentations,11484,TRUE
2024,6,01/06/2024,Children's Health Ireland,all_emergency_presentations,11474,FALSE
2024,7,01/07/2024,Children's Health Ireland,all_emergency_presentations,10033,FALSE
2024,8,01/08/2024,Children's Health Ireland,all_emergency_presentations,9476,FALSE
2024,9,01/09/2024,Children's Health Ireland,all_emergency_presentations,11705,FALSE
2022,1,01/01/2022,Children's Health Ireland,new_ed_attendances,1738,TRUE
2022,2,01/02/2022,Children's Health Ireland,new_ed_attendances,1648,TRUE
2022,3,01/03/2022,Children's Health Ireland,new_ed_attendances,1553,TRUE
2022,4,01/04/2022,Children's Health Ireland,new_ed_attendances,1487,TRUE
2022,5,01/05/2022,Children's Health Ireland,new_ed_attendances,1369,TRUE
2022,6,01/06/2022,Children's Health Ireland,new_ed_attendances,1326,TRUE
2022,7,01/07/2022,Children's Health Ireland,new_ed_attendances,1429,TRUE
2022,8,01/08/2022,Children's Health Ireland,new_ed_attendances,1425,TRUE
2022,9,01/09/2022,Children's Health Ireland,new_ed_attendances,1431,TRUE
2022,10,01/10/2022,Children's Health Ireland,new_ed_attendances,1519,TRUE
2022,11,01/11/2022,Children's Health Ireland,new_ed_attendances,1546,TRUE
2022,12,01/12/2022,Children's Health Ireland,new_ed_attendances,1603,TRUE
2023,1,01/01/2023,Children's Health Ireland,new_ed_attendances,2415,TRUE
2023,2,01/02/2023,Children's Health Ireland,new_ed_attendances,2183,TRUE
2023,3,01/03/2023,Children's Health Ireland,new_ed_attendances,2023,TRUE
2023,4,01/04/2023,Children's Health Ireland,new_ed_attendances,1958,TRUE
2023,5,01/05/2023,Children's Health Ireland,new_ed_attendances,1872,TRUE
2023,6,01/06/2023,Children's Health Ireland,new_ed_attendances,1887,TRUE
2023,7,01/07/2023,Children's Health Ireland,new_ed_attendances,1858,TRUE
2023,8,01/08/2023,Children's Health Ireland,new_ed_attendances,1868,TRUE
2023,9,01/09/2023,Children's Health Ireland,new_ed_attendances,2121,TRUE
2023,10,01/10/2023,Children's Health Ireland,new_ed_attendances,2079,TRUE
2023,11,01/11/2023,Children's Health Ireland,new_ed_attendances,2199,TRUE
2023,12,01/12/2023,Children's Health Ireland,new_ed_attendances,2178,TRUE
2024,1,01/01/2024,Children's Health Ireland,new_ed_attendances,9362,TRUE
2024,2,01/02/2024,Children's Health Ireland,new_ed_attendances,9225,TRUE
2024,3,01/03/2024,Children's Health Ireland,new_ed_attendances,8176,TRUE
2024,4,01/04/2024,Children's Health Ireland,new_ed_attendances,7993,TRUE
2024,5,01/05/2024,Children's Health Ireland,new_ed_attendances,7524,TRUE
2024,6,01/06/2024,Children's Health Ireland,new_ed_attendances,51744,FALSE
2024,7,01/07/2024,Children's Health Ireland,new_ed_attendances,20,FALSE
2024,8,01/08/2024,Children's Health Ireland,new_ed_attendances,9,FALSE
2024,9,01/09/2024,Children's Health Ireland,new_ed_attendances,15518,FALSE
2022,1,01/01/2022,Children's Health Ireland,return_ed_attendances,685,TRUE
2022,2,01/02/2022,Children's Health Ireland,return_ed_attendances,668,TRUE
2022,3,01/03/2022,Children's Health Ireland,return_ed_attendances,578,TRUE
2022,4,01/04/2022,Children's Health Ireland,return_ed_attendances,544,TRUE
2022,5,01/05/2022,Children's Health Ireland,return_ed_attendances,555,TRUE
2022,6,01/06/2022,Children's Health Ireland,return_ed_attendances,545,TRUE
2022,7,01/07/2022,Children's Health Ireland,return_ed_attendances,539,TRUE
2022,8,01/08/2022,Children's Health Ireland,return_ed_attendances,527,TRUE
2022,9,01/09/2022,Children's Health Ireland,return_ed_attendances,597,TRUE
2022,10,01/10/2022,Children's Health Ireland,return_ed_attendances,571,TRUE
2022,11,01/11/2022,Children's Health Ireland,return_ed_attendances,602,TRUE
2022,12,01/12/2022,Children's Health Ireland,return_ed_attendances,638,TRUE
2023,1,01/01/2023,Children's Health Ireland,return_ed_attendances,729,TRUE
2023,2,01/02/2023,Children's Health Ireland,return_ed_attendances,690,TRUE
2023,3,01/03/2023,Children's Health Ireland,return_ed_attendances,628,TRUE
2023,4,01/04/2023,Children's Health Ireland,return_ed_attendances,587,TRUE
2023,5,01/05/2023,Children's Health Ireland,return_ed_attendances,562,TRUE
2023,6,01/06/2023,Children's Health Ireland,return_ed_attendances,552,TRUE
2023,7,01/07/2023,Children's Health Ireland,return_ed_attendances,513,TRUE
2023,8,01/08/2023,Children's Health Ireland,return_ed_attendances,562,TRUE
2023,9,01/09/2023,Children's Health Ireland,return_ed_attendances,595,TRUE
2023,10,01/10/2023,Children's Health Ireland,return_ed_attendances,587,TRUE
2023,11,01/11/2023,Children's Health Ireland,return_ed_attendances,645,TRUE
2023,12,01/12/2023,Children's Health Ireland,return_ed_attendances,657,TRUE
2024,1,01/01/2024,Children's Health Ireland,return_ed_attendances,768,TRUE
2024,2,01/02/2024,Children's Health Ireland,return_ed_attendances,738,TRUE
2024,3,01/03/2024,Children's Health Ireland,return_ed_attendances,640,TRUE
2024,4,01/04/2024,Children's Health Ireland,return_ed_attendances,603,TRUE
2024,5,01/05/2024,Children's Health Ireland,return_ed_attendances,586,TRUE
2024,6,01/06/2024,Children's Health Ireland,return_ed_attendances,641,FALSE
2024,7,01/07/2024,Children's Health Ireland,return_ed_attendances,559,FALSE
2024,8,01/08/2024,Children's Health Ireland,return_ed_attendances,446,FALSE
2024,9,01/09/2024,Children's Health Ireland,return_ed_attendances,553,FALSE
2022,1,01/01/2022,Connolly Hospital Blanchardstown,all_emergency_presentations,4813,TRUE
2022,2,01/02/2022,Connolly Hospital Blanchardstown,all_emergency_presentations,4407,TRUE
2022,3,01/03/2022,Connolly Hospital Blanchardstown,all_emergency_presentations,4241,TRUE
2022,4,01/04/2022,Connolly Hospital Blanchardstown,all_emergency_presentations,3962,TRUE
2022,5,01/05/2022,Connolly Hospital Blanchardstown,all_emergency_presentations,3903,TRUE
2022,6,01/06/2022,Connolly Hospital Blanchardstown,all_emergency_presentations,3967,TRUE
2022,7,01/07/2022,Connolly Hospital Blanchardstown,all_emergency_presentations,3787,TRUE
2022,8,01/08/2022,Connolly Hospital Blanchardstown,all_emergency_presentations,3765,TRUE
2022,9,01/09/2022,Connolly Hospital Blanchardstown,all_emergency_presentations,3979,TRUE
2022,10,01/10/2022,Connolly Hospital Blanchardstown,all_emergency_presentations,3884,TRUE
2022,11,01/11/2022,Connolly Hospital Blanchardstown,all_emergency_presentations,4211,TRUE
2022,12,01/12/2022,Connolly Hospital Blanchardstown,all_emergency_presentations,4405,TRUE
2023,1,01/01/2023,Connolly Hospital Blanchardstown,all_emergency_presentations,4930,TRUE
2023,2,01/02/2023,Connolly Hospital Blanchardstown,all_emergency_presentations,4861,TRUE
2023,3,01/03/2023,Connolly Hospital Blanchardstown,all_emergency_presentations,4347,TRUE
2023,4,01/04/2023,Connolly Hospital Blanchardstown,all_emergency_presentations,4300,TRUE
2023,5,01/05/2023,Connolly Hospital Blanchardstown,all_emergency_presentations,4032,TRUE
2023,6,01/06/2023,Connolly Hospital Blanchardstown,all_emergency_presentations,3904,TRUE
2023,7,01/07/2023,Connolly Hospital Blanchardstown,all_emergency_presentations,3951,TRUE
2023,8,01/08/2023,Connolly Hospital Blanchardstown,all_emergency_presentations,4094,TRUE
2023,9,01/09/2023,Connolly Hospital Blanchardstown,all_emergency_presentations,4350,TRUE
2023,10,01/10/2023,Connolly Hospital Blanchardstown,all_emergency_presentations,4258,TRUE
2023,11,01/11/2023,Connolly Hospital Blanchardstown,all_emergency_presentations,4494,TRUE
2023,12,01/12/2023,Connolly Hospital Blanchardstown,all_emergency_presentations,4711,TRUE
2024,1,01/01/2024,Connolly Hospital Blanchardstown,all_emergency_presentations,5123,TRUE
2024,2,01/02/2024,Connolly Hospital Blanchardstown,all_emergency_presentations,5031,TRUE
2024,3,01/03/2024,Connolly Hospital Blanchardstown,all_emergency_presentations,4682,TRUE
2024,4,01/04/2024,Connolly Hospital Blanchardstown,all_emergency_presentations,4550,TRUE
2024,5,01/05/2024,Connolly Hospital Blanchardstown,all_emergency_presentations,4332,TRUE
2024,6,01/06/2024,Connolly Hospital Blanchardstown,all_emergency_presentations,4409,FALSE
2024,7,01/07/2024,Connolly Hospital Blanchardstown,all_emergency_presentations,4562,FALSE
2024,8,01/08/2024,Connolly Hospital Blanchardstown,all_emergency_presentations,4529,FALSE
2024,9,01/09/2024,Connolly Hospital Blanchardstown,all_emergency_presentations,4471,FALSE
2022,1,01/01/2022,Connolly Hospital Blanchardstown,new_ed_attendances,1105,TRUE
2022,2,01/02/2022,Connolly Hospital Blanchardstown,new_ed_attendances,940,TRUE
2022,3,01/03/2022,Connolly Hospital Blanchardstown,new_ed_attendances,972,TRUE
2022,4,01/04/2022,Connolly Hospital Blanchardstown,new_ed_attendances,911,TRUE
2022,5,01/05/2022,Connolly Hospital Blanchardstown,new_ed_attendances,798,TRUE
2022,6,01/06/2022,Connolly Hospital Blanchardstown,new_ed_attendances,816,TRUE
2022,7,01/07/2022,Connolly Hospital Blanchardstown,new_ed_attendances,833,TRUE
2022,8,01/08/2022,Connolly Hospital Blanchardstown,new_ed_attendances,824,TRUE
2022,9,01/09/2022,Connolly Hospital Blanchardstown,new_ed_attendances,875,TRUE
2022,10,01/10/2022,Connolly Hospital Blanchardstown,new_ed_attendances,892,TRUE
2022,11,01/11/2022,Connolly Hospital Blanchardstown,new_ed_attendances,1019,TRUE
2022,12,01/12/2022,Connolly Hospital Blanchardstown,new_ed_attendances,1032,TRUE
2023,1,01/01/2023,Connolly Hospital Blanchardstown,new_ed_attendances,1537,TRUE
2023,2,01/02/2023,Connolly Hospital Blanchardstown,new_ed_attendances,1461,TRUE
2023,3,01/03/2023,Connolly Hospital Blanchardstown,new_ed_attendances,1273,TRUE
2023,4,01/04/2023,Connolly Hospital Blanchardstown,new_ed_attendances,1210,TRUE
2023,5,01/05/2023,Connolly Hospital Blanchardstown,new_ed_attendances,1209,TRUE
2023,6,01/06/2023,Connolly Hospital Blanchardstown,new_ed_attendances,1112,TRUE
2023,7,01/07/2023,Connolly Hospital Blanchardstown,new_ed_attendances,1205,TRUE
2023,8,01/08/2023,Connolly Hospital Blanchardstown,new_ed_attendances,1196,TRUE
2023,9,01/09/2023,Connolly Hospital Blanchardstown,new_ed_attendances,1241,TRUE
2023,10,01/10/2023,Connolly Hospital Blanchardstown,new_ed_attendances,1320,TRUE
2023,11,01/11/2023,Connolly Hospital Blanchardstown,new_ed_attendances,1373,TRUE
2023,12,01/12/2023,Connolly Hospital Blanchardstown,new_ed_attendances,1390,TRUE
2024,1,01/01/2024,Connolly Hospital Blanchardstown,new_ed_attendances,5415,TRUE
2024,2,01/02/2024,Connolly Hospital Blanchardstown,new_ed_attendances,4892,TRUE
2024,3,01/03/2024,Connolly Hospital Blanchardstown,new_ed_attendances,4743,TRUE
2024,4,01/04/2024,Connolly Hospital Blanchardstown,new_ed_attendances,4424,TRUE
2024,5,01/05/2024,Connolly Hospital Blanchardstown,new_ed_attendances,4174,TRUE
2024,6,01/06/2024,Connolly Hospital Blanchardstown,new_ed_attendances,27501,FALSE
2024,7,01/07/2024,Connolly Hospital Blanchardstown,new_ed_attendances,1,FALSE
2024,8,01/08/2024,Connolly Hospital Blanchardstown,new_ed_attendances,2,FALSE
2024,9,01/09/2024,Connolly Hospital Blanchardstown,new_ed_attendances,10051,FALSE
2022,1,01/01/2022,Connolly Hospital Blanchardstown,return_ed_attendances,500,TRUE
2022,2,01/02/2022,Connolly Hospital Blanchardstown,return_ed_attendances,458,TRUE
2022,3,01/03/2022,Connolly Hospital Blanchardstown,return_ed_attendances,445,TRUE
2022,4,01/04/2022,Connolly Hospital Blanchardstown,return_ed_attendances,423,TRUE
2022,5,01/05/2022,Connolly Hospital Blanchardstown,return_ed_attendances,402,TRUE
2022,6,01/06/2022,Connolly Hospital Blanchardstown,return_ed_attendances,385,TRUE
2022,7,01/07/2022,Connolly Hospital Blanchardstown,return_ed_attendances,378,TRUE
2022,8,01/08/2022,Connolly Hospital Blanchardstown,return_ed_attendances,388,TRUE
2022,9,01/09/2022,Connolly Hospital Blanchardstown,return_ed_attendances,430,TRUE
2022,10,01/10/2022,Connolly Hospital Blanchardstown,return_ed_attendances,437,TRUE
2022,11,01/11/2022,Connolly Hospital Blanchardstown,return_ed_attendances,447,TRUE
2022,12,01/12/2022,Connolly Hospital Blanchardstown,return_ed_attendances,458,TRUE
2023,1,01/01/2023,Connolly Hospital Blanchardstown,return_ed_attendances,395,TRUE
2023,2,01/02/2023,Connolly Hospital Blanchardstown,return_ed_attendances,393,TRUE
2023,3,01/03/2023,Connolly Hospital Blanchardstown,return_ed_attendances,396,TRUE
2023,4,01/04/2023,Connolly Hospital Blanchardstown,return_ed_attendances,336,TRUE
2023,5,01/05/2023,Connolly Hospital Blanchardstown,return_ed_attendances,340,TRUE
2023,6,01/06/2023,Connolly Hospital Blanchardstown,return_ed_attendances,338,TRUE
2023,7,01/07/2023,Connolly Hospital Blanchardstown,return_ed_attendances,322,TRUE
2023,8,01/08/2023,Connolly Hospital Blanchardstown,return_ed_attendances,344,TRUE
2023,9,01/09/2023,Connolly Hospital Blanchardstown,return_ed_attendances,366,TRUE
2023,10,01/10/2023,Connolly Hospital Blanchardstown,return_ed_attendances,367,TRUE
2023,11,01/11/2023,Connolly Hospital Blanchardstown,return_ed_attendances,418,TRUE
2023,12,01/12/2023,Connolly Hospital Blanchardstown,return_ed_attendances,379,TRUE
2024,1,01/01/2024,Connolly Hospital Blanchardstown,return_ed_attendances,373,TRUE
2024,2,01/02/2024,Connolly Hospital Blanchardstown,return_ed_attendances,347,TRUE
2024,3,01/03/2024,Connolly Hospital Blanchardstown,return_ed_attendances,329,TRUE
2024,4,01/04/2024,Connolly Hospital Blanchardstown,return_ed_attendances,304,TRUE
2024,5,01/05/2024,Connolly Hospital Blanchardstown,return_ed_attendances,285,TRUE
2024,6,01/06/2024,Connolly Hospital Blanchardstown,return_ed_attendances,325,FALSE
2024,7,01/07/2024,Connolly Hospital Blanchardstown,return_ed_attendances,304,FALSE
2024,8,01/08/2024,Connolly Hospital Blanchardstown,return_ed_attendances,350,FALSE
2024,9,01/09/2024,Connolly Hospital Blanchardstown,return_ed_attendances,282,FALSE
2022,1,01/01/2022,Coombe Women and Infants University Hospital,new_ed_attendances,1154,TRUE
2022,2,01/02/2022,Coombe Women and Infants University Hospital,new_ed_attendances,1136,TRUE
2022,3,01/03/2022,Coombe Women and Infants University Hospital,new_ed_attendances,1002,TRUE
2022,4,01/04/2022,Coombe Women and Infants University Hospital,new_ed_attendances,944,TRUE
